source,target,Weight,source type,target type,source color,target color
Rae Peacock,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Rae Sheridan,Queensland Greens,2,Individual,Agent for political party,#42d6a4,#08cad1
Raelene Persal,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Raife Drinkwater,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
"Rail, Bus & Tram Union Queensland Branch",Australian Labor Party (State of Queensland),6,Corporation,Agent for political party,#ff6961,#08cad1
Raine + Horne Cleveland,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Rainforestation Nature Park,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Rajath Vijayakumar Raj Shubha,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Raju Gottumukkala,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Ralph Wilson,Queensland Greens,3,Individual,Agent for political party,#42d6a4,#08cad1
Ram G Karri,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Ramsay Health Care Limited,Australian Labor Party (State of Queensland),7,Corporation,Agent for political party,#ff6961,#08cad1
Ramsay Health Care Limited,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Rapisarda Unit Trust,Liberal National Party of Queensland,3,Corporation,Agent for political party,#ff6961,#08cad1
Rasa Unger,FAIR AGENDA LTD,1,Individual,Organisation,#42d6a4,#ff6961
Raw Metal Corp,ADVANCE AUS LTD,1,Corporation,Organisation,#ff6961,#ff6961
Ray Atkin,MALCOLM JEFFREY RICHARDSON,1,Individual,State candidate,#42d6a4,#0565f7
Ray Barber,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Ray Barber,Rients Bruinsma,1,Individual,State candidate,#42d6a4,#0565f7
Ray Braithwaite,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Ray Fry Holdings Pty Ltd,Katter's Australian Party (KAP),1,Corporation,Agent for political party,#ff6961,#08cad1
Ray Fry Investments Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Ray Richardson,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Ray Sampson,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Ray Stevens,Liberal National Party of Queensland,3,Individual,Agent for political party,#42d6a4,#08cad1
Ray White,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Ray White Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Ray White Surfers Paradise,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Ray Wilson,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Ray Yerbury,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Ray Yoshida,Queensland Greens,4,Individual,Agent for political party,#42d6a4,#08cad1
Ray and Rosemary Menkens,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Rayjon Projects,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Raymond Balkin,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Raymond Connor,Liberal National Party of Queensland,4,Individual,Agent for political party,#42d6a4,#08cad1
Raymond Daniels,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Raymond Dilger,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Raymond Hughes,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Raymond Patrick,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Raymond Smith,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Raymond William Sawyer,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Raynor Magrath,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Ready Towing,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
ReadyTech,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Rebecca Appleton,Queensland Greens,3,Individual,Agent for political party,#42d6a4,#08cad1
Rebecca Fanning,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Rebecca Frizelle,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Rebecca Grisman,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Rebecca Heilbronn,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Rebecca Holt,RHETT PAUL HOLT,1,Individual,State candidate,#42d6a4,#0565f7
Rebecca Rees,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Rebel Gun Works,SHOOTING INDUSTRY FOUNDATION OF AUSTRALIA LIMITED,1,Corporation,Organisation,#ff6961,#ff6961
Rebel Radio Network Pty Ltd,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Recoveries and Reconstruction,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Red Door Architecture,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Red Sand Art Gallery,Queensland Greens,1,Corporation,Agent for political party,#ff6961,#08cad1
Redback Ladders Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Redeye Apps,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Reece Gough,Pauline Hanson's One Nation Queensland Division,1,Individual,Agent for political party,#42d6a4,#08cad1
Reef Magic Cruises,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Rees Telford,MALCOLM JEFFREY RICHARDSON,1,Individual,State candidate,#42d6a4,#0565f7
Reever and Ocean Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Reg Gulley,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Reg Williams,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Reginald Lillywhite,Liberal National Party of Queensland,4,Individual,Agent for political party,#42d6a4,#08cad1
Regional Development Australia Logan & Redlands Inc,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Registerd & Licensed Clubs Association of Qld - Union of Employers,Australian Labor Party (State of Queensland),1,Other,Agent for political party,#BEBEBE,#08cad1
Registerd & Licensed Clubs Association of Qld - Union of Employers,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Registered Clubs Assn of NSW,Australian Labor Party (State of Queensland),2,Corporation,Agent for political party,#ff6961,#08cad1
Registered Clubs Assn of NSW,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Relentless Resources Limited,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
RemServ Pty Ltd,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Remgrid Pty Ltd,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Remuneration Services Qld Pty Ltd,Australian Labor Party (State of Queensland),6,Corporation,Agent for political party,#ff6961,#08cad1
Remuneration Services Qld Pty Ltd,Liberal National Party of Queensland,3,Corporation,Agent for political party,#ff6961,#08cad1
Renabrud Investments,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Repstar Agriculture Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Republic Public Relations Pty Ltd,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Res Solution Design Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Reside Retirement Living Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Resolution PR,Katter's Australian Party (KAP),1,Corporation,Agent for political party,#ff6961,#08cad1
Resolution PR,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Responsible Wagering Australia,Liberal National Party of Queensland,3,Corporation,Agent for political party,#ff6961,#08cad1
Responsible Wagering Australia,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Responsible Wagering Australia Holdings Limited,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Responsible Wagering Australia Holdings Limited,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Restaurant & Catering Australia,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Restaurant and Catering Industry Association of Australia,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Restaurant and Catering Industry Association of Australia Inc,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Retail First Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Retail Guild of Australia,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Retail Guild of Australia Inc,Australian Labor Party (State of Queensland),11,Corporation,Agent for political party,#ff6961,#08cad1
Retail Guild of Australia Inc,Australian Labor Party (State of Queensland),5,Other,Agent for political party,#BEBEBE,#08cad1
Retail Guild of Australia Inc,James Savage,1,Corporation,State candidate,#ff6961,#0565f7
Retail Guild of Australia Inc,Katter's Australian Party (KAP),1,Corporation,Agent for political party,#ff6961,#08cad1
Retail Guild of Australia Inc,Liberal National Party of Queensland,22,Corporation,Agent for political party,#ff6961,#08cad1
Retail Guild of Australia Incorporated,Liberal National Party of Queensland,3,Corporation,Agent for political party,#ff6961,#08cad1
Retail Media Hub,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Retire Australia Management Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Reveille Strategy Pty Ltd,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Rex Airlines,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Rex Freudenberg,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Rex Kirk,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Rhonda White,Liberal National Party of Queensland,3,Individual,Agent for political party,#42d6a4,#08cad1
Rhost Pty Ltd TA Australian Off Road,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
RiOT Solutions Pty Ltd,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Ria Gascoyne,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Ric Wade,SHARON BELL,1,Individual,State candidate,#42d6a4,#0565f7
Richard  Flanagan  ,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Richard & Keri Gazzard,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Richard & Marilyn Davey,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Richard & Merle Warry,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Richard Bean,Queensland Greens,2,Individual,Agent for political party,#42d6a4,#08cad1
Richard Bitcon,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Richard Darcy,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Richard Evenden,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Richard Fenning,MALCOLM JEFFREY RICHARDSON,1,Individual,State candidate,#42d6a4,#0565f7
Richard Flanagan,Liberal National Party of Queensland,3,Individual,Agent for political party,#42d6a4,#08cad1
Richard Gazzard,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Richard Haire,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Richard Hughes,Liberal National Party of Queensland,6,Individual,Agent for political party,#42d6a4,#08cad1
Richard Jacobs,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Richard MacNevin,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Richard Malouf,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Richard Roberts,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Richard Sachs,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Richard Shields,Katter's Australian Party (KAP),1,Individual,Agent for political party,#42d6a4,#08cad1
Richard Swindell,Australian Labor Party (State of Queensland),3,Individual,Agent for political party,#42d6a4,#08cad1
Richard Todd ,TABITA WILKINSON,1,Individual,State candidate,#42d6a4,#0565f7
Richard Towson,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Richard Trivett,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
